Name,Slug,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Specialties,Credentials,Services,Firm Type,Minimum Investment,Fee Structure,Fiduciary,SEC Registered,Rating,Review Count,Status,Date Added,Latitude,Longitude,Year Established,Languages
Tall Oaks Advisors,tall-oaks-advisors-overland-park-ks,"Tall Oaks Advisors is an investment advisory firm in Overland Park, Kansas. Services include Financial Planning, Insurance Analysis, and Investment Management. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 11 Google reviews.",5251 W 116th Pl suite 200,Overland Park,Kansas,66211,(913) 735-4246,http://www.talloaksadvisors.com/,"https://www.google.com/maps/place/Tall+Oaks+Advisors/@38.9172243,-94.6471096,14z/data=!4m8!1m2!2m1!1sTall+Oaks+Advisors!3m4!1s0x87c0eafc2cc00001:0x8081366d6e6e5a91!8m2!3d38.9172243!4d-94.6471096",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=KwIAdzMGE5Vj7hDU4rzyWg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=219.59435&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-3PM, Saturday: Closed",,,"Financial Planning,Insurance Analysis,Investment Management",,,,,,5.0,11,Active,4/19/2026,38.9172243,-94.6471096,,English
NovaDius Wealth Management,novadius-wealth-management-overland-park-ks,"NovaDius Wealth Management is an investment advisory firm in Overland Park, Kansas. Services include Financial Planning and Investment Management. The firm specializes in Wealth Management. The office has a wheelchair-accessible entrance. The office is open daily.",7300 W 110th St #870,Overland Park,Kansas,66210,(877) 365-3837,http://www.novadius.com/,"https://www.google.com/maps/place/NovaDius+Wealth+Management/@38.9310937,-94.6707028,14z/data=!4m8!1m2!2m1!1sNovaDius+Wealth+Management!3m4!1s0x87c0eb36874fde69:0x7c916371e5165782!8m2!3d38.9310937!4d-94.6707028",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=SByub8YrkvMecJ_x8kD0KQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=65.87322&pitch=0&thumbfov=100,Daily: Closed,"Investment Management,Wealth Management",,"Financial Planning,Investment Management",,,,,,5.0,,Active,4/19/2026,38.9310937,-94.6707028,,English
Fortune Financial Advisors,fortune-financial-advisors-overland-park-ks,"Fortune Financial Advisors is an investment advisory firm in Overland Park, Kansas. Services include Estate Planning and Financial Planning. The firm specializes in Retirement Planning and Investment Management. The office has a wheelchair-accessible entrance. The office is open daily.",11600 College Blvd,Overland Park,Kansas,66210,(913) 393-0038,http://www.fortunefinancialadvisors.com/,"https://www.google.com/maps/place/Fortune+Financial+Advisors/@38.9279065,-94.7198708,14z/data=!4m8!1m2!2m1!1sFortune+Financial+Advisors!3m4!1s0x87c0ead12034b537:0x90f34e005f67b323!8m2!3d38.9279065!4d-94.7198708",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=rQKmxswQRrEiUqzi8VHp4Q&cb_client=search.gws-prod.gps&w=800&h=500&yaw=117.438934&pitch=0&thumbfov=100,Daily: Closed,"Retirement Planning,Investment Management",,"Estate Planning,Financial Planning",,,,,,,,Active,4/19/2026,38.9279065,-94.7198708,,English
J. Martin Wealth Management,j-martin-wealth-management-chandler-az,"J. Martin Wealth Management is an investment advisory firm in Chandler, Arizona. Services include Financial Planning, Insurance Analysis, Investment Management, and Retirement Planning. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 34 Google reviews.",333 N Dobson Rd #5,Chandler,Arizona,85224,(480) 630-6177,http://www.jmartinwm.com/,"https://www.google.com/maps/place/J.+Martin+Wealth+Management/@33.308597999999996,-111.8755947,14z/data=!4m8!1m2!2m1!1sJ.+Martin+Wealth+Management!3m4!1s0x872b01ffe384d715:0x9c88c9b47e89c6fe!8m2!3d33.308597999999996!4d-111.8755947",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCuidzgFIN9wPw_EOSBZMu7vUzQz2mqup_9p-Z5XQiizOPwzDp7h3K8cTlbRQkye2CPSMWik3Rs7mV4C9cNiHIERwaBhRyXeuN2gpDVvfeCLbx-x4Qb13pk8HxuPWZ5D-O3EGH=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-4:30PM, Saturday: Closed",Retirement Planning,,"Financial Planning,Insurance Analysis,Investment Management,Retirement Planning",,,,,,5.0,34,Active,4/19/2026,33.3085980,-111.8755947,,English
Ironwood Wealth Management LLC,ironwood-wealth-management-llc-chandler-az,"Ironwood Wealth Management LLC, based in Chandler, Arizona, offers financial planning and investment management services. The firm works with clients on portfolio management, tax preparation, and retirement planning through ongoing advisory relationships. Team members include advisors such as Alex Marek, Rick Wagner, and Cean, who conduct regular client meetings to review financial situations and strategies.",3100 W Ray Rd Suite 301,Chandler,Arizona,85226,(480) 776-5960,http://www.ironwoodwm.com/,"https://www.google.com/maps/place/Ironwood+Wealth+Management+LLC/@33.320854,-111.8954883,14z/data=!4m8!1m2!2m1!1sIronwood+Wealth+Management+LLC!3m4!1s0x872b0f16c70c7c8f:0xfcb9a38ad004b303!8m2!3d33.320854!4d-111.8954883",https://lh3.googleusercontent.com/gps-cs-s/APNQkAEUSUfZq9ZbMEJW_w4qIdTWlgMbzp5SInfTkSbbvvlFrRyVvpvIq455Mx66Ftcp38a1M-1YyuXsl_vF5rSLLGYJtgD--OmaejnoZaEatZNu4x62vs5U8qgvx9SLmakqnkENL7a0JQ=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-5PM, Saturday: Closed","Investment Management,Wealth Management",,Financial Planning,,,,,,4.5,12,Active,4/19/2026,33.3208540,-111.8954883,,English
"Asset Preservation Wealth & Tax, Financial Advisors",asset-preservation-wealth-tax-financial-advisors-gilbert-az,"Asset Preservation Wealth & Tax, Financial Advisors is an investment advisory firm in Gilbert, Arizona. Services include Estate Planning, Financial Planning, Investment Management, and Retirement Planning. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 62 Google reviews.",355 E Germann Rd #150,Gilbert,Arizona,85297,(602) 449-0146,https://www.apsitaxes.com/location/gilbert-az%3Futm_source%3Dgoogle%2Bbusiness%2Bprofile%26utm_medium%3Dorganic%26utm_campaign%3Dwebsite%2Blink,"https://www.google.com/maps/place/Asset+Preservation+Wealth+%26+Tax%2C+Financial+Advisors/@33.276912599999996,-111.78347579999999,14z/data=!4m8!1m2!2m1!1sAsset+Preservation+Wealth+%26+Tax%2C+Financial+Advisors!3m4!1s0x872babd182b2f795:0xb1b33cd06feedca4!8m2!3d33.276912599999996!4d-111.78347579999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH2okjTephBcOuU54AJc8fGVwRTHnuC-SUetBFjdJjoYfNSJkAMdqSRlSVQ70hccSTstly3zdv7aovJBtpldqw1OJtWHyxCa38YCCYUkDZplVy7-cUYySq7E9XSsw52wRWg7myHMg=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed","Estate Planning,Retirement Planning",,"Estate Planning,Financial Planning,Investment Management,Retirement Planning",,,,,,5.0,62,Active,4/19/2026,33.2769126,-111.7834758,,English
Cambridge Financial Services,cambridge-financial-services-chandler-az,"Cambridge Financial Services is an investment advisory firm in Chandler, Arizona. Services include Financial Planning. The office has a wheelchair-accessible entrance. The office is open five days a week.",2450 S Gilbert Rd #100,Chandler,Arizona,85286,(480) 219-8522,http://www.cfpaz.com/,"https://www.google.com/maps/place/Cambridge+Financial+Services/@33.270518599999996,-111.7912609,14z/data=!4m8!1m2!2m1!1sCambridge+Financial+Services!3m4!1s0x872babb80a488367:0x9afbd315b534efd2!8m2!3d33.270518599999996!4d-111.7912609",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OGHYj_n2AgJNFovJS3NB6w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=352.07504&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-5PM, Saturday: Closed",,,Financial Planning,,,,,,,,Active,4/19/2026,33.2705186,-111.7912609,,English
Raymond James & Associates,raymond-james-associates-chandler-az,"Raymond James & Associates is an investment advisory firm in Chandler, Arizona. Services include Retirement Planning. The firm specializes in Small Business. Its advisors hold CLU credentials. The office has a wheelchair-accessible entrance.",3133 W Frye Rd Ste 410,Chandler,Arizona,85226,(480) 377-2000,https://www.raymondjames.com/chandler-branch,"https://www.google.com/maps/place/Raymond+James+%26+Associates/@33.2969964,-111.8964937,14z/data=!4m8!1m2!2m1!1sRaymond+James+%26+Associates!3m4!1s0x872b01c7c860e64d:0x77741131c56feee!8m2!3d33.2969964!4d-111.8964937",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=CneplXvJy7DnQ7KXBzJZLg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=328.248&pitch=0&thumbfov=100,,"Retirement Planning,Small Business",CLU,Retirement Planning,,,,,,,,Active,4/19/2026,33.2969964,-111.8964937,,English
"Patel Wealth Strategies, Inc",patel-wealth-strategies-inc-chandler-az,"Patel Wealth Strategies, Inc. is a financial planning firm based in Chandler, Arizona that operates as a fiduciary and serves individuals, families, and business owners. The firm offers both flat-fee financial planning and assets-under-management investment advisory services, addressing areas such as estate planning, tax strategy, education funding, stock options, and retirement planning. The firm discloses its fee structure transparently and does not require a minimum investment for customized planning engagements.",3100 W Ray Rd #201,Chandler,Arizona,85226,(480) 275-5219,http://www.patelwealthaz.com/,"https://www.google.com/maps/place/Patel+Wealth+Strategies%2C+Inc/@33.320787599999996,-111.8954905,14z/data=!4m8!1m2!2m1!1sPatel+Wealth+Strategies%2C+Inc!3m4!1s0x872b01ff7fc14ae3:0xc0b41b5605d9e8fa!8m2!3d33.320787599999996!4d-111.8954905",https://lh3.googleusercontent.com/gps-cs-s/APNQkAH0c6rpSqB6ePsl279EoDmyP_cDkBOWyB8qfxiYr7M90mK2DUPWX9BeZ9vTlJ1LOd7buUUrwEwYqdyOzXsTEscswv7X6pCrlyUdNdEFlD_uzflZQ0INpjUQT_PzbWppr1Hm-wJj=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-5PM, Tuesday: 8:30AM-5PM, Wednesday: 8:30AM-5PM, Thursday: 8:30AM-5PM, Friday: 8:30AM-5PM, Saturday: Closed",,,Financial Planning,,,,,,,,Active,4/19/2026,33.3207876,-111.8954905,,English
Vivere Wealth Management,vivere-wealth-management-chandler-az,"Vivere Wealth Management is an investment advisory firm in Chandler, Arizona. The firm specializes in Investment Management and Wealth Management. Service options include onsite meetings. The office has a wheelchair-accessible entrance. The office is open five days a week.",1767 E Queen Creek Rd #2,Chandler,Arizona,85286,(480) 400-0598,https://viverewm.com/%3Futm_campaign%3Dgmb,"https://www.google.com/maps/place/Vivere+Wealth+Management/@33.262536499999996,-111.80903509999999,14z/data=!4m8!1m2!2m1!1sVivere+Wealth+Management!3m4!1s0x872bab1e1d16d661:0xc9e284839e2856d2!8m2!3d33.262536499999996!4d-111.80903509999999",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IDLe9gWhs7SULWGX4flmIQ&cb_client=search.gws-prod.gps&w=800&h=500&yaw=7.330092&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed","Investment Management,Wealth Management",,,,,,,,,,Active,4/19/2026,33.2625365,-111.8090351,,English
Wilde Wealth Management Group,wilde-wealth-management-group-chandler-az,"Wilde Wealth Management Group is an independent ria firm in Chandler, Arizona. Services include Estate Planning, Insurance Analysis, Investment Management, and Retirement Planning. The office has a wheelchair-accessible entrance. The office is open five days a week.",3200 W Ray Rd #101,Chandler,Arizona,85226,(480) 361-6203,https://www.wildewealth.com/,"https://www.google.com/maps/place/Wilde+Wealth+Management+Group/@33.320751099999995,-111.8972294,14z/data=!4m8!1m2!2m1!1sWilde+Wealth+Management+Group!3m4!1s0x872b0765ac28a755:0xa99873c9fc61f811!8m2!3d33.320751099999995!4d-111.8972294",https://lh3.googleusercontent.com/gps-cs-s/APNQkAGG6U2_nNx8w-E8r8NmE_1LctG4sO51GOY24rayXv-MGFm4QtF_DH2ah7IpAYRESdOoqpm6QpEyu1YGkZVQEbFRr_8ALmP6Oc6xpLUEl0hDOQX5T2z5UaINyVysSorBIy-qkeEMShoHlqUy=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-4PM, Tuesday: 8AM-4PM, Wednesday: 8AM-4PM, Thursday: 8AM-4PM, Friday: 8AM-4PM, Saturday: Closed","Investment Management,Retirement Planning",,"Estate Planning,Insurance Analysis,Investment Management,Retirement Planning",Independent RIA,,,,,,,Active,4/19/2026,33.3207511,-111.8972294,,English
Wealth Legacy Planners,wealth-legacy-planners-smyrna-tn,"Wealth Legacy Planners is an investment advisory firm in Smyrna, Tennessee. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 4 Google reviews.",9 N Lowry St,Smyrna,Tennessee,37167,(615) 267-0036,http://www.wlplanners.com/,"https://www.google.com/maps/place/Wealth+Legacy+Planners/@35.9832099,-86.51931259999999,14z/data=!4m8!1m2!2m1!1sWealth+Legacy+Planners!3m4!1s0x88640c4858a859c5:0x81ec9dc2c723852f!8m2!3d35.9832099!4d-86.51931259999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFWTBVurSbC7-swgc8WEaBrrA0d9VbwOXP3wXMB7PiivrcLoJSquxqVfLPlk0RzYaIIzqYprjYKY3dZLJQGwbMLMFEhXgdM1Ucuw4AWdgLT4hQLv_e-Ujk-y__GchnfNF7X5OhF=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-5PM, Saturday: Closed",,,,,,,,,5.0,4,Active,4/19/2026,35.9832099,-86.5193126,,English
"Falcon Financial & Insurance Solutions, Inc.",falcon-financial-insurance-solutions-inc-nolensville-tn,"Falcon Financial & Insurance Solutions, Inc. is a financial advisory firm based in Nolensville, Tennessee, offering insurance analysis and financial planning services. The firm is led by Fred, a CERTIFIED FINANCIAL PLANNER™ with credentials including CFP®, ChFC®, CLU®, and RICP® designations, along with Series 7 and Series 65 licenses, who has provided financial advisory services since 2005. The firm serves pre-retirees, retirees, business owners, and professionals across multiple states, emphasizing clear goal-setting and straightforward financial guidance. Falcon Financial & Insurance Solutions has earned a 5-star rating based on 118 Google reviews.",7311 Nolensville Rd,Nolensville,Tennessee,37135,(615) 814-4555,https://www.falconfi.com/,"https://www.google.com/maps/place/Falcon+Financial+%26+Insurance+Solutions%2C+Inc./@35.9522213,-86.6696734,14z/data=!4m8!1m2!2m1!1sFalcon+Financial+%26+Insurance+Solutions%2C+Inc.!3m4!1s0x88647ff26f544855:0x705dde4da6742770!8m2!3d35.9522213!4d-86.6696734",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFCb5jU_2X_cCB-naJCj3sprlw-x5yVR155j7BGBGI5_dQiIkBMZZTV8xoBsA-U15NxTChqoA-QEM9tWjJ7h9q_lkHO4C5GQkm_fDqDMxNG_74IVN_HP6jkykXnWgwaZOjc7nR-H5s52dVn=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-3PM, Tuesday: 8AM-3PM, Wednesday: 8AM-3PM, Thursday: 8AM-3PM, Friday: 8AM-3PM, Saturday: Closed",,,Insurance Analysis,,,,,,5.0,118,Active,4/19/2026,35.9522213,-86.6696734,,English
Wealth Enhancement Group,wealth-enhancement-group-cincinnati-oh,"Wealth Enhancement Group is an investment advisory firm in Cincinnati, Ohio. Services include Financial Planning and Investment Management. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 2 Google reviews.",9360 Montgomery Rd,Cincinnati,Ohio,45242,(513) 942-9700,https://www.wealthenhancement.com/location/cincinnati-oh%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dlocal-seo%26utm_id%3Dlocal-seo%26utm_content%3Dcincinnati-oh-montgomery%26utm_term%3Dcincinnati-oh-montgomery,"https://www.google.com/maps/place/Wealth+Enhancement+Group/@39.2256584,-84.35509429999999,14z/data=!4m8!1m2!2m1!1sWealth+Enhancement+Group!3m4!1s0x884053a287e9cabb:0x393a1ddf8355bead!8m2!3d39.2256584!4d-84.35509429999999",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFVDz1XrP_JdgGV6x5VkkjEmMWSoJakBLmvAUGKNdKZg7vgIcii82pkzKOztVvAYlPUPnD99ILnW-j8Vm4gEieeRGMj4Ux60qcDPMl2e-aY81gxGOA05OkLhAb6cFr7thed_QcX5Twiupo=w800-h500-k-no,"Sunday: Closed, Monday: 8AM-5PM, Tuesday: 8AM-5PM, Wednesday: 8AM-5PM, Thursday: 8AM-5PM, Friday: 8AM-5PM, Saturday: Closed",,,"Financial Planning,Investment Management",,,,,,5.0,2,Active,4/19/2026,39.2256584,-84.3550943,,English
Merrill Lynch Wealth Management,merrill-lynch-wealth-management-cincinnati-oh,"Merrill Lynch Wealth Management is a wirehouse firm in Cincinnati, Ohio. Services include Financial Planning and Investment Management. The firm specializes in Wealth Management. Appointments are required. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 2.6-star rating from 5 Google reviews.",5905 E Galbraith Rd,Cincinnati,Ohio,45236,(513) 985-5800,https://advisor.ml.com/sites/oh/cincinnati-oh,"https://www.google.com/maps/place/Merrill+Lynch+Wealth+Management/@39.2044895,-84.37358789999999,14z/data=!4m8!1m2!2m1!1sMerrill+Lynch+Wealth+Management!3m4!1s0x884053eaedffc5f3:0x65aee02defad79ff!8m2!3d39.2044895!4d-84.37358789999999",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FSPWUFYnNdLaW1blTtT30w&cb_client=search.gws-prod.gps&w=800&h=500&yaw=286.05768&pitch=0&thumbfov=100,"Sunday: Closed, Monday: 9AM-5PM, Tuesday: 9AM-5PM, Wednesday: 9AM-5PM, Thursday: 9AM-5PM, Friday: 9AM-5PM, Saturday: Closed","Investment Management,Wealth Management",,"Financial Planning,Investment Management",Wirehouse,,,,,2.6,5,Active,4/19/2026,39.2044895,-84.3735879,,English
Aspiriant Wealth Management,aspiriant-wealth-management-cincinnati-oh,"Aspiriant Wealth Management is an independent ria firm in Cincinnati, Ohio. It acts as a fiduciary. Services include Financial Planning and Investment Management. The firm specializes in Wealth Management. Its advisors hold CLU credentials. Service options include online appointment booking. Appointments are required. The office has a wheelchair-accessible entrance. The office is open five days a week. It holds a 5-star rating from 1 Google review.",201 E 5th St #1430,Cincinnati,Ohio,45202,(513) 824-3100,http://www.aspiriant.com/%3Futm_source%3Dgbp%26utm_medium%3Dorganic%26utm_campaign%3Dgoogle_business_profile_cincinnati,"https://www.google.com/maps/place/Aspiriant+Wealth+Management/@39.1011513,-84.5087487,14z/data=!4m8!1m2!2m1!1sAspiriant+Wealth+Management!3m4!1s0x8841b15a53273d19:0xcbf27af5e44235f1!8m2!3d39.1011513!4d-84.5087487",https://lh3.googleusercontent.com/gps-cs-s/APNQkAFvZd8nTPFoa9UbgXe45tga8PHYqLnc-e_oH40sVDaMOcKKTn1HTMn-mZacwHYeXxvSRUPMEeipb3zPKuBOK-hGd91ElrpJv8IJDCupNmUdo4IWkmUk-XIUayGa9jsG0u2BjJLquw=w800-h500-k-no,"Sunday: Closed, Monday: 8:30AM-5:30PM, Tuesday: 8:30AM-5:30PM, Wednesday: 8:30AM-5:30PM, Thursday: 8:30AM-5:30PM, Friday: 8:30AM-5:30PM, Saturday: Closed","Investment Management,Wealth Management",CLU,"Financial Planning,Investment Management",Independent RIA,,,checked,,5.0,1,Active,4/19/2026,39.1011513,-84.5087487,,English
